0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
0.706798	1	1	-0.316608	5
